,b'ArUcoTag#black',b'ArUcoTag#purple'
0,,
1,,
2,,
3,,
4,,
5,,
6,,
7,,
8,,
9,,
10,,
11,,
12,,
13,,
14,,
15,,
16,,
17,,
18,,
19,,
20,,
21,,
22,,
23,,
24,,
25,,
26,,
27,,
28,,
29,,
30,,
31,,
32,,
33,,
34,,
35,,
36,,
37,,
38,,
39,,
40,,
41,,
42,,
43,,
44,,
45,,
46,,
47,,
48,,
49,,
50,,
51,,
52,,
53,,
54,,
55,,
56,,
57,,
58,,
59,,
60,,
61,,
62,,
63,,
64,,
65,,
66,,
67,,
68,,
69,,
70,,
71,,
72,,
73,,
74,,
75,,
76,,
77,,
78,,
79,,
80,,
81,,
82,,
83,,
84,,
85,,
86,,
87,,
88,,
89,,
90,,
91,,
92,,
93,,
94,,
95,,
96,,
97,,
98,,
99,,
100,,
101,,
102,,
103,,
104,,
105,,
106,,
107,,
108,,
109,,
110,,
111,,
112,,
113,,
114,,
115,,
116,,
117,,
118,,
119,,
120,,
121,,
122,,
123,,
124,,
125,,
126,,
127,,
128,,
129,,
130,,
131,,
132,,
133,,
134,,
135,,
136,,
137,,
138,,
139,,
140,,
141,,
142,,
143,,
144,,
145,,
146,,
147,,
148,,
149,,
150,,
151,,
152,,
153,,
154,,
155,,
156,,
157,,
158,,
159,,
160,,
161,,
162,,
163,,
164,,
165,,
166,,
167,,
168,,
169,,
170,,
171,,
172,,
173,,
174,,
175,,
176,,
177,,
178,,
179,,
180,,
181,,
182,,
183,,
184,,
185,,
186,,
187,,
188,,
189,,
190,,
191,,
192,,
193,,
194,,
195,,
196,,
197,,
198,,
199,3.190998683600319,13.412077947630864
200,6.429395341376994,12.177706874648791
201,4.612804335929155,9.269668736447175
202,3.7945611231805887,9.269668736447175
203,4.319033260707807,9.647214488223186
204,3.7301171477876554,8.835084872390071
205,5.169040096822176,5.777467829578946
206,6.485835344757723,5.814809315451497
207,6.379474619024371,6.279711256770685
208,3.295063863983848,5.039832704292769
209,2.619975182683549,5.676095373045583
210,4.440593450201473,7.153613657030452
211,4.5938601882292724,9.174179370769705
212,3.9285324286602377,6.316168198791402
213,6.203265172400973,3.6626008750424357
214,7.86071294628451,3.7441852779093776
215,6.770881000935208,5.249912872364921
216,4.768719209984713,9.302852890353748
217,2.5774025730767818,11.403013889117252
218,2.5483595819361207,7.724124566741824
219,4.190185686928375,5.908853273185794
220,5.102705566961285,9.878571988520486
221,4.410592117281085,7.908344601652031
222,6.245551120708586,7.867362263435019
223,6.383910790053586,8.15006076676366
224,3.972642342107991,10.596513389027443
225,5.990600068942031,8.549076086313026
226,6.372108416680888,9.2766797177438
227,3.1968225027576818,14.397740623435807
228,5.112183171370191,9.928662746391659
229,6.027775415948034,5.984113584892462
230,6.69981204719941,8.674193939162592
231,6.981079324885276,14.960768592649169
