,b'ArUcoTag#black',b'ArUcoTag#purple'
0,,
1,,
2,,
3,,
4,,
5,,
6,,
7,,
8,,
9,,
10,,
11,,
12,,
13,,
14,,
15,,
16,,
17,,
18,,
19,,
20,,
21,,
22,,
23,,
24,,
25,,
26,,
27,,
28,,
29,,
30,,
31,,
32,,
33,,
34,,
35,,
36,,
37,,
38,,
39,,
40,,
41,,
42,,
43,,
44,,
45,,
46,,
47,,
48,,
49,,
50,,
51,,
52,,
53,,
54,,
55,,
56,,
57,,
58,,
59,,
60,,
61,,
62,,
63,,
64,,
65,,
66,,
67,,
68,,
69,,
70,,
71,,
72,,
73,,
74,,
75,,
76,,
77,,
78,,
79,,
80,,
81,,
82,,
83,,
84,,
85,,
86,,
87,,
88,,
89,,
90,,
91,,
92,,
93,,
94,,
95,,
96,,
97,,
98,,
99,,
100,,
101,,
102,,
103,,
104,,
105,,
106,,
107,,
108,,
109,,
110,,
111,,
112,,
113,,
114,,
115,,
116,,
117,,
118,,
119,,
120,,
121,,
122,,
123,,
124,,
125,,
126,,
127,,
128,,
129,,
130,,
131,,
132,,
133,,
134,,
135,,
136,,
137,,
138,,
139,,
140,,
141,,
142,,
143,,
144,,
145,,
146,,
147,,
148,,
149,,
150,,
151,,
152,,
153,,
154,,
155,,
156,,
157,,
158,,
159,,
160,,
161,,
162,,
163,,
164,,
165,,
166,,
167,,
168,,
169,,
170,,
171,,
172,,
173,,
174,,
175,,
176,,
177,,
178,,
179,,
180,,
181,,
182,,
183,,
184,,
185,,
186,,
187,,
188,,
189,,
190,,
191,,
192,,
193,,
194,,
195,,
196,,
197,,
198,,
199,0.03860160000692529,1.8337773368316128
200,0.042559900233123345,0.17293556308631014
201,0.01308335947861256,0.19739336891489614
202,0.020477840683510516,1.529122677622048
203,0.011734633807339119,1.7402889412268143
204,0.016988535740766905,0.2785470557568259
205,0.013853400724314483,1.6255922476910591
206,0.0652456684958556,0.10611748412515652
207,0.10376966092665023,1.3148221423277027
208,0.005293546412853156,0.1590402971383181
209,0.05378568822933001,0.11870024640323926
210,0.03429329927352309,0.1575125468645525
211,0.025365321682569497,0.24159205401805625
212,0.01597294237118934,0.10855637570146354
213,0.047035142414314966,0.07826666653536594
214,0.018205775284921316,0.10325366288031136
215,0.017104224557658587,0.05552117093689164
216,0.011812510518165224,0.07852716794022997
217,0.02956132742207585,0.12084595742150415
218,0.017729557282021805,0.07328703619810455
219,0.05286780008542045,0.240649837134772
220,0.09247817688209832,0.378368542119743
221,1.607568983250466,0.21740238638389003
222,0.13197322337802297,0.2148371115655931
223,1.7012484434154496,2.102068702995736
224,0.059220616504976606,2.938438661545777
225,0.05235344562123803,2.250789945938819
226,0.021443436372053933,2.3284151199827208
227,0.05778892429454409,1.4813120819947676
228,0.037390995545071574,2.0069050930688763
229,0.005537826384016845,1.6546286461516524
