,b'ArUcoTag#black',b'ArUcoTag#purple'
0,,
1,,
2,,
3,,
4,,
5,,
6,,
7,,
8,,
9,,
10,,
11,,
12,,
13,,
14,,
15,,
16,,
17,,
18,,
19,,
20,,
21,,
22,,
23,,
24,,
25,,
26,,
27,,
28,,
29,,
30,,
31,,
32,,
33,,
34,,
35,,
36,,
37,,
38,,
39,,
40,,
41,,
42,,
43,,
44,,
45,,
46,,
47,,
48,,
49,,
50,,
51,,
52,,
53,,
54,,
55,,
56,,
57,,
58,,
59,,
60,,
61,,
62,,
63,,
64,,
65,,
66,,
67,,
68,,
69,,
70,,
71,,
72,,
73,,
74,,
75,,
76,,
77,,
78,,
79,,
80,,
81,,
82,,
83,,
84,,
85,,
86,,
87,,
88,,
89,,
90,,
91,,
92,,
93,,
94,,
95,,
96,,
97,,
98,,
99,,
100,,
101,,
102,,
103,,
104,,
105,,
106,,
107,,
108,,
109,,
110,,
111,,
112,,
113,,
114,,
115,,
116,,
117,,
118,,
119,,
120,,
121,,
122,,
123,,
124,,
125,,
126,,
127,,
128,,
129,,
130,,
131,,
132,,
133,,
134,,
135,,
136,,
137,,
138,,
139,,
140,,
141,,
142,,
143,,
144,,
145,,
146,,
147,,
148,,
149,,
150,,
151,,
152,,
153,,
154,,
155,,
156,,
157,,
158,,
159,,
160,,
161,,
162,,
163,,
164,,
165,,
166,,
167,,
168,,
169,,
170,,
171,,
172,,
173,,
174,,
175,,
176,,
177,,
178,,
179,,
180,,
181,,
182,,
183,,
184,,
185,,
186,,
187,,
188,,
189,,
190,,
191,,
192,,
193,,
194,,
195,,
196,,
197,,
198,,
199,5.87546827769308,5.543633760887165
200,8.175415711915992,8.425864447442938
201,4.360559746075167,8.425864447442938
202,2.587081786378233,6.630768569751916
203,3.6437933623370355,4.92931715591313
204,6.394176532902312,4.624266914414756
205,6.441937864552959,4.978577763962625
206,7.576785472655977,5.525138129236045
207,7.933984552696437,5.4050266341548285
208,6.392916137414202,6.5038146490666255
209,8.074883584628468,8.15850067447957
210,8.30544998565071,5.79234685234143
211,7.491205187914565,4.1806200441058285
212,5.039291508224386,3.725151833157649
213,5.588263250564883,3.635340344142405
214,7.175938971566291,7.142569949004845
215,7.627233424695802,7.276419101768472
216,7.249926131149247,6.706170372043594
217,8.083178171736572,8.108897760392562
218,8.083178171736572,8.144214943394946
219,7.151080932518665,8.184688232964845
220,5.270248060697673,6.2552484645591635
221,5.031308031635994,2.3931742498203104
222,6.972829629908936,2.1483261118537174
223,8.455125553696867,1.9596673423507365
224,5.618950199249183,3.7191537830491934
225,5.299063313513319,4.933825399665286
226,4.254127395107998,5.9550279016682115
227,4.041133227705374,7.413518394523796
228,7.44518864128236,6.969302315029777
229,7.44518864128236,6.969302315029777
230,6.7702877062103415,5.697073977568477
231,7.639561078336351,5.408996879558774
