,b'ArUcoTag#black',b'ArUcoTag#purple'
0,,
1,,
2,,
3,,
4,,
5,,
6,,
7,,
8,,
9,,
10,,
11,,
12,,
13,,
14,,
15,,
16,,
17,,
18,,
19,,
20,,
21,,
22,,
23,,
24,,
25,,
26,,
27,,
28,,
29,,
30,,
31,,
32,,
33,,
34,,
35,,
36,,
37,,
38,,
39,,
40,,
41,,
42,,
43,,
44,,
45,,
46,,
47,,
48,,
49,,
50,,
51,,
52,,
53,,
54,,
55,,
56,,
57,,
58,,
59,,
60,,
61,,
62,,
63,,
64,,
65,,
66,,
67,,
68,,
69,,
70,,
71,,
72,,
73,,
74,,
75,,
76,,
77,,
78,,
79,,
80,,
81,,
82,,
83,,
84,,
85,,
86,,
87,,
88,,
89,,
90,,
91,,
92,,
93,,
94,,
95,,
96,,
97,,
98,,
99,,
100,,
101,,
102,,
103,,
104,,
105,,
106,,
107,,
108,,
109,,
110,,
111,,
112,,
113,,
114,,
115,,
116,,
117,,
118,,
119,,
120,,
121,,
122,,
123,,
124,,
125,,
126,,
127,,
128,,
129,,
130,,
131,,
132,,
133,,
134,,
135,,
136,,
137,,
138,,
139,,
140,,
141,,
142,,
143,,
144,,
145,,
146,,
147,,
148,,
149,,
150,,
151,,
152,,
153,,
154,,
155,,
156,,
157,,
158,,
159,,
160,,
161,,
162,,
163,,
164,,
165,,
166,,
167,,
168,,
169,,
170,,
171,,
172,,
173,,
174,,
175,,
176,,
177,,
178,,
179,,
180,,
181,,
182,,
183,,
184,,
185,,
186,,
187,,
188,,
189,,
190,,
191,,
192,,
193,,
194,,
195,,
196,,
197,,
198,,
199,2.436786529808237,0.043311488819738515
200,1.6876715006151162,0.07583465267612682
201,1.5659216921494135,0.10408887392194165
202,2.5634551280351703,0.035582465521674725
203,2.313643727838986,0.06345293815858166
204,0.2550045637034697,0.09908699990208039
205,0.07570102244863622,0.057247847042481356
206,0.31192556312548825,0.04301209864103484
207,0.22726005221170079,0.012564248507194606
208,1.6666468942606822,0.009968976909123779
209,1.669781473180336,0.022111243718301817
210,0.332764581467749,0.052217074383322314
211,0.1353242162916383,0.01739197419931695
212,0.5541461400312626,0.0312860549119435
213,1.7223594760896,0.010606647587519157
214,2.73531605879804,0.03304163142689866
215,4.451142515130233,0.09087383579954018
216,2.4199351548206898,0.09461235259841291
217,0.7272935779580886,0.05841558708557423
218,2.8945720079080766,0.12827490045843656
219,4.345957919591451,0.18805142865454139
220,4.125177703159205,1.6284287899864534
221,2.7663989388839374,1.4640556481978653
222,2.556343326884808,1.8649129605604575
223,6.426896353920069,2.158463813229443
224,8.149882764520221,2.4170778583505954
225,6.978761894852302,1.9818436940445432
226,6.04417710555892,0.17759705638647846
227,4.389113856173365,0.3515777637559006
228,6.383895290186673,1.5720523459297302
229,9.1056503920423,1.8843199166472868
