,b'ArUcoTag#black',b'ArUcoTag#purple'
0,,
1,,
2,,
3,,
4,,
5,,
6,,
7,,
8,,
9,,
10,,
11,,
12,,
13,,
14,,
15,,
16,,
17,,
18,,
19,,
20,,
21,,
22,,
23,,
24,,
25,,
26,,
27,,
28,,
29,,
30,,
31,,
32,,
33,,
34,,
35,,
36,,
37,,
38,,
39,,
40,,
41,,
42,,
43,,
44,,
45,,
46,,
47,,
48,,
49,,
50,,
51,,
52,,
53,,
54,,
55,,
56,,
57,,
58,,
59,,
60,,
61,,
62,,
63,,
64,,
65,,
66,,
67,,
68,,
69,,
70,,
71,,
72,,
73,,
74,,
75,,
76,,
77,,
78,,
79,,
80,,
81,,
82,,
83,,
84,,
85,,
86,,
87,,
88,,
89,,
90,,
91,,
92,,
93,,
94,,
95,,
96,,
97,,
98,,
99,,
100,,
101,,
102,,
103,,
104,,
105,,
106,,
107,,
108,,
109,,
110,,
111,,
112,,
113,,
114,,
115,,
116,,
117,,
118,,
119,,
120,,
121,,
122,,
123,,
124,,
125,,
126,,
127,,
128,,
129,,
130,,
131,,
132,,
133,,
134,,
135,,
136,,
137,,
138,,
139,,
140,,
141,,
142,,
143,,
144,,
145,,
146,,
147,,
148,,
149,,
150,,
151,,
152,,
153,,
154,,
155,,
156,,
157,,
158,,
159,,
160,,
161,,
162,,
163,,
164,,
165,,
166,,
167,,
168,,
169,,
170,,
171,,
172,,
173,,
174,,
175,,
176,,
177,,
178,,
179,,
180,,
181,,
182,,
183,,
184,,
185,,
186,,
187,,
188,,
189,,
190,,
191,,
192,,
193,,
194,,
195,,
196,,
197,,
198,,
199,0.8097255181833939,1.679164232833533
200,2.0438011729635734,1.428677461134823
201,0.8858171581643294,1.4407919910581215
202,1.4843082663944602,0.10895782445530587
203,1.7228426856731347,1.670990157438703
204,0.5995528228632548,0.4434997928603042
205,0.7284524579570307,0.3770411347269456
206,0.17558813083114705,1.703732809977895
207,0.04033007351462708,1.7863051877237333
208,0.7677024450646747,0.21890270754859936
209,0.37191857099730224,1.846572687601111
210,0.9541056934528862,0.23311865619054353
211,0.24422931776716206,1.666816473453525
212,0.2858222099080645,1.615761714634976
213,1.8161764278942254,0.050574836838553794
214,0.8441707678959935,1.644785571707366
215,1.7054428036140676,1.7007962693212515
216,0.1294553361932919,1.69247579016514
217,2.117186348596309,1.5965883678021442
218,2.302133638744278,1.6143596409933034
219,0.093543207065449,1.4450034513492105
220,0.2446295934275343,1.5040001480712462
221,1.5213674287940055,0.11789268372566478
222,1.0820474520134742,1.8138932164530286
223,1.6469655699793766,1.9418394312572287
224,1.5291958677495232,0.48350815659724816
225,1.7185908254696853,0.3390950170868928
226,1.5774618613894058,0.2583356898611142
227,0.12150803194582356,0.19155288694338202
228,0.13910213733330432,1.614668324307561
229,0.2055676566695287,1.5533785806950065
